CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,GeographyKey,SignupDate,CustomerSegment,Region,State,City,CustomerType
19998,CUST019998,Customer 019998,Female,35-44,7,2022-11-16,Loyal,North,Punjab,Ludhiana,Existing
19999,CUST019999,Customer 019999,Female,45-54,14,2022-05-26,Potential Loyalist,West,Goa,Panaji,Existing
20000,CUST020000,Customer 020000,Female,35-44,10,2025-10-30,At Risk,West,Maharashtra,Pune,New
20001,CUST020001,Customer 020001,Female,45-54,28,2024-05-31,Occasional,East,Jharkhand,Ranchi,Existing
20002,CUST020002,Customer 020002,Male,35-44,8,2022-12-23,Champions,North,Rajasthan,Jaipur,Existing
20003,CUST020003,Customer 020003,Female,25-34,15,2021-09-01,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
20004,CUST020004,Customer 020004,Male,25-34,26,2021-01-09,At Risk,East,Odisha,Bhubaneswar,Existing
20005,CUST020005,Customer 020005,Female,35-44,16,2024-10-01,Occasional,West,Madhya Pradesh,Bhopal,Existing
20006,CUST020006,Customer 020006,Female,45-54,8,2023-06-17,Occasional,North,Rajasthan,Jaipur,Existing
20007,CUST020007,Customer 020007,Male,25-34,4,2021-05-02,Occasional,North,Uttar Pradesh,Noida,Existing
20008,CUST020008,Customer 020008,Female,25-34,17,2022-04-25,Low Value,South,Karnataka,Bengaluru,Existing
20009,CUST020009,Customer 020009,Female,18-24,4,2024-08-14,Low Value,North,Uttar Pradesh,Noida,Existing
20010,CUST020010,Customer 020010,Female,25-34,22,2024-10-20,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
20011,CUST020011,Customer 020011,Female,55+,26,2024-09-11,Occasional,East,Odisha,Bhubaneswar,Existing
20012,CUST020012,Customer 020012,Female,45-54,11,2023-05-02,Occasional,West,Maharashtra,Nagpur,Existing
20013,CUST020013,Customer 020013,Male,45-54,13,2023-04-20,Potential Loyalist,West,Gujarat,Surat,Existing
20014,CUST020014,Customer 020014,Female,45-54,6,2024-02-07,Occasional,North,Haryana,Gurugram,Existing
20015,CUST020015,Customer 020015,Male,55+,22,2023-04-16,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
20016,CUST020016,Customer 020016,Male,25-34,14,2023-05-07,Loyal,West,Goa,Panaji,Existing
20017,CUST020017,Customer 020017,Female,35-44,28,2022-06-27,Loyal,East,Jharkhand,Ranchi,Existing
20018,CUST020018,Customer 020018,Female,25-34,7,2024-02-20,Potential Loyalist,North,Punjab,Ludhiana,Existing
20019,CUST020019,Customer 020019,Female,35-44,12,2021-10-02,Occasional,West,Gujarat,Ahmedabad,Existing
20020,CUST020020,Customer 020020,Female,25-34,27,2021-03-12,Loyal,East,Bihar,Patna,Existing
20021,CUST020021,Customer 020021,Male,55+,1,2024-04-13,Occasional,North,Delhi,Delhi,Existing
20022,CUST020022,Customer 020022,Male,45-54,10,2024-08-09,Low Value,West,Maharashtra,Pune,Existing
20023,CUST020023,Customer 020023,Female,45-54,1,2023-05-12,Potential Loyalist,North,Delhi,Delhi,Existing
20024,CUST020024,Customer 020024,Male,18-24,16,2025-02-07,Low Value,West,Madhya Pradesh,Bhopal,Existing
20025,CUST020025,Customer 020025,Female,55+,7,2025-10-11,Loyal,North,Punjab,Ludhiana,New
20026,CUST020026,Customer 020026,Male,55+,28,2025-10-26,Champions,East,Jharkhand,Ranchi,New
20027,CUST020027,Customer 020027,Male,45-54,20,2023-11-09,At Risk,South,Tamil Nadu,Coimbatore,Existing
20028,CUST020028,Customer 020028,Male,45-54,6,2025-10-19,Low Value,North,Haryana,Gurugram,New
20029,CUST020029,Customer 020029,Male,18-24,22,2024-01-22,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
20030,CUST020030,Customer 020030,Male,35-44,25,2024-12-03,Occasional,East,West Bengal,Kolkata,Existing
20031,CUST020031,Customer 020031,Male,35-44,18,2023-12-13,Occasional,South,Karnataka,Mysuru,Existing
20032,CUST020032,Customer 020032,Male,25-34,20,2023-10-19,Occasional,South,Tamil Nadu,Coimbatore,Existing
20033,CUST020033,Customer 020033,Other,18-24,4,2023-09-19,Occasional,North,Uttar Pradesh,Noida,Existing
20034,CUST020034,Customer 020034,Female,18-24,23,2025-02-17,Loyal,South,Kerala,Kochi,Existing
20035,CUST020035,Customer 020035,Female,25-34,16,2022-08-10,Loyal,West,Madhya Pradesh,Bhopal,Existing
20036,CUST020036,Customer 020036,Male,18-24,1,2025-07-26,Champions,North,Delhi,Delhi,New
20037,CUST020037,Customer 020037,Female,55+,21,2022-07-12,Loyal,South,Telangana,Hyderabad,Existing
20038,CUST020038,Customer 020038,Male,45-54,27,2024-12-09,Loyal,East,Bihar,Patna,Existing
20039,CUST020039,Customer 020039,Male,35-44,20,2025-04-21,Champions,South,Tamil Nadu,Coimbatore,Existing
20040,CUST020040,Customer 020040,Other,18-24,2,2024-03-01,Loyal,North,Uttar Pradesh,Lucknow,Existing
20041,CUST020041,Customer 020041,Male,25-34,16,2022-10-04,Champions,West,Madhya Pradesh,Bhopal,Existing
20042,CUST020042,Customer 020042,Female,18-24,21,2022-11-10,Occasional,South,Telangana,Hyderabad,Existing
20043,CUST020043,Customer 020043,Male,25-34,9,2024-06-20,Champions,West,Maharashtra,Mumbai,Existing
20044,CUST020044,Customer 020044,Male,35-44,15,2025-10-27,Low Value,West,Madhya Pradesh,Indore,New
20045,CUST020045,Customer 020045,Male,45-54,24,2021-04-01,Occasional,South,Kerala,Thiruvananthapuram,Existing
20046,CUST020046,Customer 020046,Female,35-44,16,2024-10-01,Low Value,West,Madhya Pradesh,Bhopal,Existing
20047,CUST020047,Customer 020047,Female,25-34,9,2023-07-04,Occasional,West,Maharashtra,Mumbai,Existing
20048,CUST020048,Customer 020048,Female,35-44,7,2024-10-19,Loyal,North,Punjab,Ludhiana,Existing
20049,CUST020049,Customer 020049,Female,45-54,10,2024-02-20,Low Value,West,Maharashtra,Pune,Existing
20050,CUST020050,Customer 020050,Female,25-34,7,2021-12-25,Loyal,North,Punjab,Ludhiana,Existing
20051,CUST020051,Customer 020051,Male,18-24,13,2022-12-06,Champions,West,Gujarat,Surat,Existing
20052,CUST020052,Customer 020052,Male,25-34,2,2024-02-12,Loyal,North,Uttar Pradesh,Lucknow,Existing
20053,CUST020053,Customer 020053,Female,35-44,12,2022-02-23,Occasional,West,Gujarat,Ahmedabad,Existing
20054,CUST020054,Customer 020054,Male,25-34,13,2022-06-07,Potential Loyalist,West,Gujarat,Surat,Existing
20055,CUST020055,Customer 020055,Female,55+,3,2021-07-06,Loyal,North,Uttar Pradesh,Kanpur,Existing
20056,CUST020056,Customer 020056,Female,25-34,11,2024-01-07,Occasional,West,Maharashtra,Nagpur,Existing
20057,CUST020057,Customer 020057,Female,45-54,26,2025-05-25,Low Value,East,Odisha,Bhubaneswar,Existing
20058,CUST020058,Customer 020058,Male,35-44,8,2023-03-22,Occasional,North,Rajasthan,Jaipur,Existing
20059,CUST020059,Customer 020059,Male,25-34,11,2025-02-19,Champions,West,Maharashtra,Nagpur,Existing
20060,CUST020060,Customer 020060,Male,35-44,18,2025-06-28,Potential Loyalist,South,Karnataka,Mysuru,Existing
20061,CUST020061,Customer 020061,Male,18-24,7,2023-05-07,Occasional,North,Punjab,Ludhiana,Existing
20062,CUST020062,Customer 020062,Male,35-44,12,2022-12-28,Loyal,West,Gujarat,Ahmedabad,Existing
20063,CUST020063,Customer 020063,Male,45-54,6,2025-07-12,Occasional,North,Haryana,Gurugram,New
20064,CUST020064,Customer 020064,Female,18-24,28,2021-01-05,Occasional,East,Jharkhand,Ranchi,Existing
20065,CUST020065,Customer 020065,Male,35-44,10,2025-08-17,Loyal,West,Maharashtra,Pune,New
20066,CUST020066,Customer 020066,Male,18-24,20,2025-10-12,Occasional,South,Tamil Nadu,Coimbatore,New
20067,CUST020067,Customer 020067,Male,45-54,27,2023-03-11,Low Value,East,Bihar,Patna,Existing
20068,CUST020068,Customer 020068,Male,45-54,15,2021-10-30,Occasional,West,Madhya Pradesh,Indore,Existing
20069,CUST020069,Customer 020069,Male,45-54,20,2021-03-31,Low Value,South,Tamil Nadu,Coimbatore,Existing
20070,CUST020070,Customer 020070,Male,25-34,15,2022-07-16,Occasional,West,Madhya Pradesh,Indore,Existing
20071,CUST020071,Customer 020071,Female,25-34,19,2021-12-21,At Risk,South,Tamil Nadu,Chennai,Existing
20072,CUST020072,Customer 020072,Male,25-34,6,2021-07-21,Low Value,North,Haryana,Gurugram,Existing
20073,CUST020073,Customer 020073,Female,45-54,19,2023-08-12,Occasional,South,Tamil Nadu,Chennai,Existing
20074,CUST020074,Customer 020074,Female,25-34,15,2025-08-19,Loyal,West,Madhya Pradesh,Indore,New
20075,CUST020075,Customer 020075,Female,35-44,25,2024-01-24,Loyal,East,West Bengal,Kolkata,Existing
20076,CUST020076,Customer 020076,Female,35-44,20,2025-06-03,Low Value,South,Tamil Nadu,Coimbatore,Existing
20077,CUST020077,Customer 020077,Male,25-34,20,2022-11-26,Occasional,South,Tamil Nadu,Coimbatore,Existing
20078,CUST020078,Customer 020078,Female,45-54,18,2023-04-06,Occasional,South,Karnataka,Mysuru,Existing
20079,CUST020079,Customer 020079,Male,35-44,2,2024-04-06,Occasional,North,Uttar Pradesh,Lucknow,Existing
20080,CUST020080,Customer 020080,Male,25-34,7,2023-10-10,Occasional,North,Punjab,Ludhiana,Existing
20081,CUST020081,Customer 020081,Female,25-34,5,2025-09-18,Occasional,North,Uttar Pradesh,Varanasi,New
20082,CUST020082,Customer 020082,Male,45-54,3,2022-03-06,Occasional,North,Uttar Pradesh,Kanpur,Existing
20083,CUST020083,Customer 020083,Male,35-44,6,2025-09-05,Low Value,North,Haryana,Gurugram,New
20084,CUST020084,Customer 020084,Female,45-54,6,2025-08-01,Loyal,North,Haryana,Gurugram,New
20085,CUST020085,Customer 020085,Male,35-44,1,2024-10-13,Occasional,North,Delhi,Delhi,Existing
20086,CUST020086,Customer 020086,Male,18-24,19,2022-12-23,Occasional,South,Tamil Nadu,Chennai,Existing
20087,CUST020087,Customer 020087,Female,25-34,12,2025-10-22,Champions,West,Gujarat,Ahmedabad,New
20088,CUST020088,Customer 020088,Male,25-34,5,2022-12-03,Loyal,North,Uttar Pradesh,Varanasi,Existing
20089,CUST020089,Customer 020089,Male,55+,27,2025-12-25,At Risk,East,Bihar,Patna,New
20090,CUST020090,Customer 020090,Male,55+,29,2021-04-24,Loyal,Central,Chhattisgarh,Raipur,Existing
20091,CUST020091,Customer 020091,Male,35-44,27,2022-06-16,Occasional,East,Bihar,Patna,Existing
20092,CUST020092,Customer 020092,Male,25-34,7,2025-06-12,Loyal,North,Punjab,Ludhiana,Existing
20093,CUST020093,Customer 020093,Female,35-44,20,2022-05-20,Loyal,South,Tamil Nadu,Coimbatore,Existing
20094,CUST020094,Customer 020094,Male,25-34,28,2024-09-11,Low Value,East,Jharkhand,Ranchi,Existing
20095,CUST020095,Customer 020095,Male,18-24,8,2024-08-13,Potential Loyalist,North,Rajasthan,Jaipur,Existing
20096,CUST020096,Customer 020096,Female,35-44,19,2024-10-23,At Risk,South,Tamil Nadu,Chennai,Existing
20097,CUST020097,Customer 020097,Male,25-34,6,2023-05-14,Occasional,North,Haryana,Gurugram,Existing
20098,CUST020098,Customer 020098,Female,25-34,15,2025-12-03,Potential Loyalist,West,Madhya Pradesh,Indore,New
20099,CUST020099,Customer 020099,Female,55+,6,2024-11-19,Occasional,North,Haryana,Gurugram,Existing
20100,CUST020100,Customer 020100,Male,18-24,9,2023-11-20,Occasional,West,Maharashtra,Mumbai,Existing
20101,CUST020101,Customer 020101,Female,55+,4,2022-01-22,Low Value,North,Uttar Pradesh,Noida,Existing
20102,CUST020102,Customer 020102,Male,35-44,16,2023-08-26,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
20103,CUST020103,Customer 020103,Male,25-34,23,2021-02-23,Occasional,South,Kerala,Kochi,Existing
20104,CUST020104,Customer 020104,Female,25-34,10,2022-11-18,Occasional,West,Maharashtra,Pune,Existing
20105,CUST020105,Customer 020105,Female,18-24,1,2023-09-06,Occasional,North,Delhi,Delhi,Existing
20106,CUST020106,Customer 020106,Female,45-54,11,2023-02-01,Occasional,West,Maharashtra,Nagpur,Existing
20107,CUST020107,Customer 020107,Male,25-34,17,2021-01-10,At Risk,South,Karnataka,Bengaluru,Existing
20108,CUST020108,Customer 020108,Female,45-54,18,2025-12-16,At Risk,South,Karnataka,Mysuru,New
20109,CUST020109,Customer 020109,Female,45-54,20,2024-07-12,Low Value,South,Tamil Nadu,Coimbatore,Existing
20110,CUST020110,Customer 020110,Female,45-54,28,2021-05-15,Low Value,East,Jharkhand,Ranchi,Existing
20111,CUST020111,Customer 020111,Female,55+,22,2022-07-27,Loyal,South,Andhra Pradesh,Vijayawada,Existing
20112,CUST020112,Customer 020112,Male,35-44,20,2022-06-10,Occasional,South,Tamil Nadu,Coimbatore,Existing
20113,CUST020113,Customer 020113,Female,45-54,15,2021-09-15,Low Value,West,Madhya Pradesh,Indore,Existing
20114,CUST020114,Customer 020114,Female,35-44,6,2024-11-30,Low Value,North,Haryana,Gurugram,Existing
20115,CUST020115,Customer 020115,Female,55+,16,2022-03-20,Loyal,West,Madhya Pradesh,Bhopal,Existing
20116,CUST020116,Customer 020116,Female,25-34,2,2021-10-28,Low Value,North,Uttar Pradesh,Lucknow,Existing
20117,CUST020117,Customer 020117,Female,25-34,25,2025-12-17,Loyal,East,West Bengal,Kolkata,New
20118,CUST020118,Customer 020118,Male,35-44,27,2023-11-16,Occasional,East,Bihar,Patna,Existing
20119,CUST020119,Customer 020119,Female,35-44,3,2025-01-06,Occasional,North,Uttar Pradesh,Kanpur,Existing
20120,CUST020120,Customer 020120,Male,35-44,23,2023-10-12,Low Value,South,Kerala,Kochi,Existing
20121,CUST020121,Customer 020121,Male,25-34,17,2023-08-22,At Risk,South,Karnataka,Bengaluru,Existing
20122,CUST020122,Customer 020122,Male,25-34,8,2023-11-29,Low Value,North,Rajasthan,Jaipur,Existing
20123,CUST020123,Customer 020123,Female,25-34,20,2024-06-23,At Risk,South,Tamil Nadu,Coimbatore,Existing
20124,CUST020124,Customer 020124,Male,25-34,27,2023-09-27,Potential Loyalist,East,Bihar,Patna,Existing
20125,CUST020125,Customer 020125,Female,45-54,28,2025-08-14,Loyal,East,Jharkhand,Ranchi,New
20126,CUST020126,Customer 020126,Female,18-24,15,2024-05-16,Loyal,West,Madhya Pradesh,Indore,Existing
20127,CUST020127,Customer 020127,Male,45-54,13,2025-08-16,Loyal,West,Gujarat,Surat,New
20128,CUST020128,Customer 020128,Female,25-34,21,2022-09-20,Low Value,South,Telangana,Hyderabad,Existing
20129,CUST020129,Customer 020129,Male,25-34,23,2021-07-20,Occasional,South,Kerala,Kochi,Existing
20130,CUST020130,Customer 020130,Male,35-44,19,2024-04-19,Low Value,South,Tamil Nadu,Chennai,Existing
20131,CUST020131,Customer 020131,Male,55+,25,2022-01-16,At Risk,East,West Bengal,Kolkata,Existing
20132,CUST020132,Customer 020132,Male,45-54,25,2025-12-22,Low Value,East,West Bengal,Kolkata,New
20133,CUST020133,Customer 020133,Male,55+,24,2024-04-12,Low Value,South,Kerala,Thiruvananthapuram,Existing
20134,CUST020134,Customer 020134,Female,55+,1,2022-10-29,Occasional,North,Delhi,Delhi,Existing
20135,CUST020135,Customer 020135,Male,45-54,28,2023-05-18,Loyal,East,Jharkhand,Ranchi,Existing
20136,CUST020136,Customer 020136,Female,18-24,29,2024-09-04,Loyal,Central,Chhattisgarh,Raipur,Existing
20137,CUST020137,Customer 020137,Male,18-24,12,2024-02-13,Potential Loyalist,West,Gujarat,Ahmedabad,Existing
20138,CUST020138,Customer 020138,Male,55+,18,2021-10-30,Champions,South,Karnataka,Mysuru,Existing
20139,CUST020139,Customer 020139,Female,35-44,18,2021-05-22,Occasional,South,Karnataka,Mysuru,Existing
20140,CUST020140,Customer 020140,Female,25-34,3,2025-12-20,Occasional,North,Uttar Pradesh,Kanpur,New
20141,CUST020141,Customer 020141,Female,35-44,18,2022-06-12,Loyal,South,Karnataka,Mysuru,Existing
20142,CUST020142,Customer 020142,Male,35-44,17,2024-03-17,At Risk,South,Karnataka,Bengaluru,Existing
20143,CUST020143,Customer 020143,Female,18-24,11,2025-03-05,At Risk,West,Maharashtra,Nagpur,Existing
20144,CUST020144,Customer 020144,Male,25-34,5,2024-11-11,Loyal,North,Uttar Pradesh,Varanasi,Existing
20145,CUST020145,Customer 020145,Male,25-34,22,2025-12-03,Loyal,South,Andhra Pradesh,Vijayawada,New
20146,CUST020146,Customer 020146,Female,35-44,29,2023-11-19,Loyal,Central,Chhattisgarh,Raipur,Existing
20147,CUST020147,Customer 020147,Female,45-54,7,2021-09-17,Occasional,North,Punjab,Ludhiana,Existing
20148,CUST020148,Customer 020148,Female,55+,26,2023-08-19,Low Value,East,Odisha,Bhubaneswar,Existing
20149,CUST020149,Customer 020149,Female,35-44,23,2021-04-24,Occasional,South,Kerala,Kochi,Existing
20150,CUST020150,Customer 020150,Male,25-34,18,2021-01-08,Occasional,South,Karnataka,Mysuru,Existing
20151,CUST020151,Customer 020151,Male,45-54,29,2024-08-20,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
20152,CUST020152,Customer 020152,Male,35-44,7,2021-09-12,Occasional,North,Punjab,Ludhiana,Existing
20153,CUST020153,Customer 020153,Male,25-34,18,2021-03-25,Loyal,South,Karnataka,Mysuru,Existing
20154,CUST020154,Customer 020154,Male,35-44,2,2023-10-17,Occasional,North,Uttar Pradesh,Lucknow,Existing
20155,CUST020155,Customer 020155,Male,45-54,28,2023-11-06,Loyal,East,Jharkhand,Ranchi,Existing
20156,CUST020156,Customer 020156,Female,45-54,6,2024-08-19,Champions,North,Haryana,Gurugram,Existing
20157,CUST020157,Customer 020157,Male,25-34,22,2025-12-28,Occasional,South,Andhra Pradesh,Vijayawada,New
20158,CUST020158,Customer 020158,Female,25-34,8,2021-04-06,Potential Loyalist,North,Rajasthan,Jaipur,Existing
20159,CUST020159,Customer 020159,Female,25-34,21,2021-05-02,Occasional,South,Telangana,Hyderabad,Existing
20160,CUST020160,Customer 020160,Female,35-44,21,2021-08-14,At Risk,South,Telangana,Hyderabad,Existing
20161,CUST020161,Customer 020161,Male,18-24,26,2021-01-29,At Risk,East,Odisha,Bhubaneswar,Existing
20162,CUST020162,Customer 020162,Female,45-54,17,2022-08-11,Low Value,South,Karnataka,Bengaluru,Existing
20163,CUST020163,Customer 020163,Male,45-54,4,2024-09-09,Occasional,North,Uttar Pradesh,Noida,Existing
20164,CUST020164,Customer 020164,Female,55+,17,2024-02-17,Occasional,South,Karnataka,Bengaluru,Existing
20165,CUST020165,Customer 020165,Female,45-54,26,2024-04-09,Loyal,East,Odisha,Bhubaneswar,Existing
20166,CUST020166,Customer 020166,Female,25-34,16,2021-02-03,At Risk,West,Madhya Pradesh,Bhopal,Existing
20167,CUST020167,Customer 020167,Male,45-54,21,2025-12-03,Occasional,South,Telangana,Hyderabad,New
20168,CUST020168,Customer 020168,Male,35-44,15,2024-08-21,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
20169,CUST020169,Customer 020169,Male,55+,15,2024-04-26,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
20170,CUST020170,Customer 020170,Female,35-44,8,2023-12-11,Potential Loyalist,North,Rajasthan,Jaipur,Existing
20171,CUST020171,Customer 020171,Female,35-44,17,2025-03-25,Low Value,South,Karnataka,Bengaluru,Existing
20172,CUST020172,Customer 020172,Female,18-24,19,2021-05-13,Loyal,South,Tamil Nadu,Chennai,Existing
20173,CUST020173,Customer 020173,Female,25-34,1,2024-10-21,Potential Loyalist,North,Delhi,Delhi,Existing
20174,CUST020174,Customer 020174,Female,55+,13,2024-04-30,Potential Loyalist,West,Gujarat,Surat,Existing
20175,CUST020175,Customer 020175,Other,35-44,6,2022-06-12,Loyal,North,Haryana,Gurugram,Existing
20176,CUST020176,Customer 020176,Female,25-34,10,2024-04-25,Potential Loyalist,West,Maharashtra,Pune,Existing
20177,CUST020177,Customer 020177,Male,25-34,1,2021-07-03,Occasional,North,Delhi,Delhi,Existing
20178,CUST020178,Customer 020178,Male,35-44,26,2024-05-01,Occasional,East,Odisha,Bhubaneswar,Existing
20179,CUST020179,Customer 020179,Female,35-44,12,2024-01-13,Occasional,West,Gujarat,Ahmedabad,Existing
20180,CUST020180,Customer 020180,Female,35-44,19,2023-06-15,At Risk,South,Tamil Nadu,Chennai,Existing
20181,CUST020181,Customer 020181,Female,18-24,15,2024-11-18,Champions,West,Madhya Pradesh,Indore,Existing
20182,CUST020182,Customer 020182,Female,35-44,21,2023-09-12,Potential Loyalist,South,Telangana,Hyderabad,Existing
20183,CUST020183,Customer 020183,Male,35-44,5,2025-09-07,Potential Loyalist,North,Uttar Pradesh,Varanasi,New
20184,CUST020184,Customer 020184,Female,25-34,2,2025-03-07,Occasional,North,Uttar Pradesh,Lucknow,Existing
20185,CUST020185,Customer 020185,Male,25-34,19,2022-08-27,Loyal,South,Tamil Nadu,Chennai,Existing
20186,CUST020186,Customer 020186,Female,25-34,14,2023-03-14,Loyal,West,Goa,Panaji,Existing
20187,CUST020187,Customer 020187,Male,25-34,29,2023-12-22,Loyal,Central,Chhattisgarh,Raipur,Existing
20188,CUST020188,Customer 020188,Female,18-24,9,2021-02-02,Occasional,West,Maharashtra,Mumbai,Existing
20189,CUST020189,Customer 020189,Female,25-34,29,2022-05-08,Occasional,Central,Chhattisgarh,Raipur,Existing
20190,CUST020190,Customer 020190,Male,35-44,1,2021-05-23,Occasional,North,Delhi,Delhi,Existing
20191,CUST020191,Customer 020191,Male,55+,13,2024-09-26,At Risk,West,Gujarat,Surat,Existing
20192,CUST020192,Customer 020192,Female,35-44,17,2024-10-17,Loyal,South,Karnataka,Bengaluru,Existing
20193,CUST020193,Customer 020193,Other,35-44,28,2021-05-03,Occasional,East,Jharkhand,Ranchi,Existing
