ProductKey,ProductID,ProductName,Category,Subcategory,Brand,Supplier,UnitCost,ListPrice,ProductLaunchDate,ProductStatus
1948,PRD01948,Beauty & Personal Care Haircare Product 1948,Beauty & Personal Care,Haircare,Orion,Supplier B,681.56,1115.07,2024-03-06,Active
1949,PRD01949,Beauty & Personal Care Skincare Product 1949,Beauty & Personal Care,Skincare,Zenith,Supplier A,2117.36,3046.43,2022-09-04,Active
1950,PRD01950,Beauty & Personal Care Cosmetics Product 1950,Beauty & Personal Care,Cosmetics,Vertex,Supplier D,357.06,541.83,2022-08-18,Active
1951,PRD01951,Home & Kitchen Cookware Product 1951,Home & Kitchen,Cookware,Zenith,Supplier C,46702.8,62727.95,2024-07-27,Active
1952,PRD01952,Electronics Smartphones Product 1952,Electronics,Smartphones,Prime,Supplier A,33914.36,41618.51,2021-05-12,Active
1953,PRD01953,Beauty & Personal Care Cosmetics Product 1953,Beauty & Personal Care,Cosmetics,Vertex,Supplier D,204.69,337.2,2022-01-28,Active
1954,PRD01954,Beauty & Personal Care Haircare Product 1954,Beauty & Personal Care,Haircare,Orion,Supplier F,3875.36,6139.66,2022-04-26,Active
1955,PRD01955,Electronics Laptops Product 1955,Electronics,Laptops,Urban,Supplier D,100159.39,112541.7,2025-03-17,Inactive
1956,PRD01956,Beauty & Personal Care Cosmetics Product 1956,Beauty & Personal Care,Cosmetics,Vertex,Supplier C,73.49,139.4,2022-09-20,Active
1957,PRD01957,Fashion Womens Apparel Product 1957,Fashion,Womens Apparel,Apex,Supplier B,4556.35,8262.0,2022-02-23,Active
1958,PRD01958,Beauty & Personal Care Grooming Product 1958,Beauty & Personal Care,Grooming,XBrand,Supplier B,1174.61,2277.13,2024-05-10,Active
1959,PRD01959,Grocery & FMCG Household Care Product 1959,Grocery & FMCG,Household Care,XBrand,Supplier A,2850.47,3411.46,2022-10-14,Active
1960,PRD01960,Electronics Laptops Product 1960,Electronics,Laptops,Prime,Supplier F,13622.87,15722.28,2022-10-20,Active
1961,PRD01961,Electronics Accessories Product 1961,Electronics,Accessories,Vertex,Supplier A,91527.97,106489.34,2022-04-07,Active
1962,PRD01962,Grocery & FMCG Packaged Food Product 1962,Grocery & FMCG,Packaged Food,Zenith,Supplier E,498.3,569.23,2024-05-10,Active
1963,PRD01963,Beauty & Personal Care Skincare Product 1963,Beauty & Personal Care,Skincare,Zenith,Supplier B,848.62,1341.95,2021-06-01,Active
1964,PRD01964,Beauty & Personal Care Grooming Product 1964,Beauty & Personal Care,Grooming,Prime,Supplier A,65.41,123.53,2021-08-10,Active
1965,PRD01965,Grocery & FMCG Household Care Product 1965,Grocery & FMCG,Household Care,Prime,Supplier E,272.58,316.55,2021-03-20,Inactive
1966,PRD01966,Grocery & FMCG Beverages Product 1966,Grocery & FMCG,Beverages,Urban,Supplier F,43.68,47.5,2024-05-08,Active
1967,PRD01967,Sports & Lifestyle Sports Equipment Product 1967,Sports & Lifestyle,Sports Equipment,Nova,Supplier D,481.67,730.81,2021-04-09,Active
1968,PRD01968,Fashion Mens Apparel Product 1968,Fashion,Mens Apparel,Prime,Supplier A,250.53,440.9,2023-07-01,Active
1969,PRD01969,Fashion Accessories Product 1969,Fashion,Accessories,Nova,Supplier E,492.03,693.9,2021-08-01,Active
1970,PRD01970,Fashion Mens Apparel Product 1970,Fashion,Mens Apparel,Zenith,Supplier B,454.73,608.57,2024-03-12,Active
1971,PRD01971,Electronics Smartphones Product 1971,Electronics,Smartphones,Nova,Supplier D,36225.04,45423.53,2022-12-03,Active
1972,PRD01972,Beauty & Personal Care Grooming Product 1972,Beauty & Personal Care,Grooming,XBrand,Supplier A,1184.58,1685.16,2024-11-13,Active
1973,PRD01973,Home & Kitchen Furniture Product 1973,Home & Kitchen,Furniture,Zenith,Supplier B,813.74,1100.99,2024-10-29,Active
1974,PRD01974,Sports & Lifestyle Sports Equipment Product 1974,Sports & Lifestyle,Sports Equipment,Apex,Supplier D,23565.53,31398.53,2023-12-12,Active
1975,PRD01975,Beauty & Personal Care Cosmetics Product 1975,Beauty & Personal Care,Cosmetics,Zenith,Supplier C,1855.21,2898.15,2023-08-25,Active
1976,PRD01976,Beauty & Personal Care Personal Hygiene Product 1976,Beauty & Personal Care,Personal Hygiene,Apex,Supplier B,248.94,391.41,2021-05-15,Active
1977,PRD01977,Home & Kitchen Home Decor Product 1977,Home & Kitchen,Home Decor,Vertex,Supplier C,208.68,304.99,2022-02-15,Active
1978,PRD01978,Electronics Audio Product 1978,Electronics,Audio,Urban,Supplier F,2337.18,2855.65,2025-02-02,Active
1979,PRD01979,Electronics Wearables Product 1979,Electronics,Wearables,Urban,Supplier A,898.5,1142.72,2024-02-10,Active
1980,PRD01980,Fashion Mens Apparel Product 1980,Fashion,Mens Apparel,Apex,Supplier E,365.07,636.62,2025-03-29,Active
1981,PRD01981,Electronics Televisions Product 1981,Electronics,Televisions,Vertex,Supplier A,43402.31,55324.83,2023-02-24,Active
1982,PRD01982,Beauty & Personal Care Haircare Product 1982,Beauty & Personal Care,Haircare,Zenith,Supplier B,510.46,898.47,2023-12-04,Active
1983,PRD01983,Grocery & FMCG Staples Product 1983,Grocery & FMCG,Staples,Orion,Supplier C,180.54,200.25,2024-11-21,Active
1984,PRD01984,Grocery & FMCG Household Care Product 1984,Grocery & FMCG,Household Care,Apex,Supplier C,283.64,313.96,2021-09-18,Active
1985,PRD01985,Beauty & Personal Care Personal Hygiene Product 1985,Beauty & Personal Care,Personal Hygiene,Zenith,Supplier D,6682.06,9204.73,2023-01-13,Active
1986,PRD01986,Home & Kitchen Home Decor Product 1986,Home & Kitchen,Home Decor,Vertex,Supplier A,4860.65,6812.4,2022-06-29,Active
1987,PRD01987,Grocery & FMCG Beverages Product 1987,Grocery & FMCG,Beverages,Vertex,Supplier A,483.77,566.62,2022-01-23,Active
1988,PRD01988,Grocery & FMCG Snacks Product 1988,Grocery & FMCG,Snacks,Vertex,Supplier B,35.59,41.17,2025-02-08,Active
1989,PRD01989,Home & Kitchen Kitchen Appliances Product 1989,Home & Kitchen,Kitchen Appliances,Vertex,Supplier C,735.32,1113.84,2024-12-04,Active
1990,PRD01990,Grocery & FMCG Snacks Product 1990,Grocery & FMCG,Snacks,XBrand,Supplier B,1875.45,2279.49,2021-01-16,Active
1991,PRD01991,Home & Kitchen Furniture Product 1991,Home & Kitchen,Furniture,Zenith,Supplier B,192.31,249.26,2022-10-24,Active
1992,PRD01992,Grocery & FMCG Snacks Product 1992,Grocery & FMCG,Snacks,XBrand,Supplier F,61.91,67.37,2021-04-12,Active
1993,PRD01993,Sports & Lifestyle Outdoor Product 1993,Sports & Lifestyle,Outdoor,Apex,Supplier C,477.87,719.41,2024-04-24,Inactive
1994,PRD01994,Electronics Televisions Product 1994,Electronics,Televisions,Vertex,Supplier B,2273.59,2678.78,2023-08-09,Active
1995,PRD01995,Grocery & FMCG Packaged Food Product 1995,Grocery & FMCG,Packaged Food,Prime,Supplier C,4236.06,4979.94,2023-07-20,Active
1996,PRD01996,Beauty & Personal Care Haircare Product 1996,Beauty & Personal Care,Haircare,Vertex,Supplier B,401.89,611.81,2021-01-25,Active
1997,PRD01997,Sports & Lifestyle Lifestyle Accessories Product 1997,Sports & Lifestyle,Lifestyle Accessories,Prime,Supplier E,1705.83,2231.04,2024-01-01,Active
1998,PRD01998,Fashion Mens Apparel Product 1998,Fashion,Mens Apparel,XBrand,Supplier B,2423.46,3578.81,2021-01-18,Active
1999,PRD01999,Grocery & FMCG Snacks Product 1999,Grocery & FMCG,Snacks,Vertex,Supplier B,3373.33,3995.2,2022-07-24,Active
2000,PRD02000,Electronics Televisions Product 2000,Electronics,Televisions,Nova,Supplier E,16966.85,19524.31,2023-10-14,Active
2001,PRD02001,Home & Kitchen Home Decor Product 2001,Home & Kitchen,Home Decor,Apex,Supplier A,482.16,700.75,2024-09-17,Active
2002,PRD02002,Electronics Audio Product 2002,Electronics,Audio,Vertex,Supplier C,9059.29,10195.76,2024-01-26,Active
2003,PRD02003,Sports & Lifestyle Outdoor Product 2003,Sports & Lifestyle,Outdoor,Urban,Supplier D,429.67,560.25,2023-04-11,Active
2004,PRD02004,Grocery & FMCG Household Care Product 2004,Grocery & FMCG,Household Care,Prime,Supplier E,2245.98,2503.6,2023-11-02,Active
2005,PRD02005,Grocery & FMCG Packaged Food Product 2005,Grocery & FMCG,Packaged Food,Orion,Supplier A,461.69,527.74,2023-11-01,Active
2006,PRD02006,Sports & Lifestyle Sports Equipment Product 2006,Sports & Lifestyle,Sports Equipment,Orion,Supplier B,2687.8,4303.45,2021-06-12,Active
2007,PRD02007,Electronics Smartphones Product 2007,Electronics,Smartphones,Vertex,Supplier F,64315.19,75060.09,2024-07-30,Active
2008,PRD02008,Fashion Kids Apparel Product 2008,Fashion,Kids Apparel,Zenith,Supplier A,211.07,317.54,2023-05-22,Active
2009,PRD02009,Electronics Televisions Product 2009,Electronics,Televisions,Nova,Supplier E,16070.22,19087.75,2023-04-15,Inactive
2010,PRD02010,Home & Kitchen Cookware Product 2010,Home & Kitchen,Cookware,Prime,Supplier F,7848.77,9887.5,2024-06-18,Active
2011,PRD02011,Home & Kitchen Storage Product 2011,Home & Kitchen,Storage,Nova,Supplier B,7579.36,9606.91,2023-05-07,Active
2012,PRD02012,Fashion Accessories Product 2012,Fashion,Accessories,Orion,Supplier A,3852.81,5647.77,2023-12-05,Active
2013,PRD02013,Home & Kitchen Cookware Product 2013,Home & Kitchen,Cookware,Apex,Supplier D,11404.38,14047.17,2023-08-28,Active
2014,PRD02014,Electronics Wearables Product 2014,Electronics,Wearables,Orion,Supplier C,5550.52,6758.26,2022-08-16,Active
2015,PRD02015,Electronics Audio Product 2015,Electronics,Audio,Apex,Supplier C,2118.91,2620.28,2021-09-12,Active
2016,PRD02016,Electronics Wearables Product 2016,Electronics,Wearables,Apex,Supplier E,18187.06,21709.64,2021-03-08,Active
2017,PRD02017,Sports & Lifestyle Fitness Product 2017,Sports & Lifestyle,Fitness,XBrand,Supplier B,912.89,1297.63,2023-07-07,Active
2018,PRD02018,Grocery & FMCG Snacks Product 2018,Grocery & FMCG,Snacks,Orion,Supplier B,714.74,818.95,2022-09-06,Active
2019,PRD02019,Sports & Lifestyle Lifestyle Accessories Product 2019,Sports & Lifestyle,Lifestyle Accessories,Zenith,Supplier C,5760.52,8076.31,2023-09-01,Active
2020,PRD02020,Fashion Accessories Product 2020,Fashion,Accessories,Orion,Supplier A,466.84,660.12,2022-08-26,Active
2021,PRD02021,Home & Kitchen Home Decor Product 2021,Home & Kitchen,Home Decor,Nova,Supplier B,158.42,206.05,2023-12-02,Active
2022,PRD02022,Grocery & FMCG Beverages Product 2022,Grocery & FMCG,Beverages,Vertex,Supplier D,1765.7,2100.57,2022-01-19,Active
2023,PRD02023,Home & Kitchen Kitchen Appliances Product 2023,Home & Kitchen,Kitchen Appliances,Urban,Supplier D,440.22,670.08,2024-06-11,Active
2024,PRD02024,Home & Kitchen Cookware Product 2024,Home & Kitchen,Cookware,Urban,Supplier B,2688.26,4047.89,2023-08-24,Active
2025,PRD02025,Home & Kitchen Kitchen Appliances Product 2025,Home & Kitchen,Kitchen Appliances,Zenith,Supplier B,9611.39,13785.97,2022-04-30,Active
2026,PRD02026,Electronics Laptops Product 2026,Electronics,Laptops,Apex,Supplier C,1108.91,1247.09,2021-02-08,Active
2027,PRD02027,Home & Kitchen Kitchen Appliances Product 2027,Home & Kitchen,Kitchen Appliances,Zenith,Supplier E,146.5,209.8,2021-01-11,Active
2028,PRD02028,Home & Kitchen Kitchen Appliances Product 2028,Home & Kitchen,Kitchen Appliances,Urban,Supplier C,1077.32,1569.83,2022-09-16,Active
2029,PRD02029,Beauty & Personal Care Cosmetics Product 2029,Beauty & Personal Care,Cosmetics,Zenith,Supplier E,257.94,473.14,2022-02-13,Active
2030,PRD02030,Electronics Smartphones Product 2030,Electronics,Smartphones,Prime,Supplier D,1418.64,1583.78,2021-04-18,Active
2031,PRD02031,Home & Kitchen Kitchen Appliances Product 2031,Home & Kitchen,Kitchen Appliances,Nova,Supplier E,1153.35,1536.65,2024-01-23,Active
2032,PRD02032,Grocery & FMCG Household Care Product 2032,Grocery & FMCG,Household Care,Nova,Supplier C,147.34,174.65,2021-03-25,Active
2033,PRD02033,Electronics Wearables Product 2033,Electronics,Wearables,Zenith,Supplier B,1155.85,1327.3,2021-02-27,Active
2034,PRD02034,Home & Kitchen Storage Product 2034,Home & Kitchen,Storage,Nova,Supplier E,24377.1,30145.63,2024-08-09,Active
2035,PRD02035,Grocery & FMCG Household Care Product 2035,Grocery & FMCG,Household Care,Prime,Supplier C,5740.17,6988.55,2023-11-06,Active
2036,PRD02036,Electronics Audio Product 2036,Electronics,Audio,Vertex,Supplier D,1116.89,1270.31,2023-09-18,Active
2037,PRD02037,Electronics Smartphones Product 2037,Electronics,Smartphones,XBrand,Supplier F,4554.08,5613.27,2025-02-09,Active
2038,PRD02038,Fashion Mens Apparel Product 2038,Fashion,Mens Apparel,Prime,Supplier E,1915.04,3083.17,2023-04-18,Active
2039,PRD02039,Home & Kitchen Furniture Product 2039,Home & Kitchen,Furniture,Nova,Supplier D,14950.22,18689.09,2022-08-28,Active
2040,PRD02040,Fashion Kids Apparel Product 2040,Fashion,Kids Apparel,Nova,Supplier D,4753.42,7806.88,2023-08-27,Active
2041,PRD02041,Grocery & FMCG Staples Product 2041,Grocery & FMCG,Staples,Orion,Supplier A,601.0,723.2,2021-06-14,Active
2042,PRD02042,Electronics Accessories Product 2042,Electronics,Accessories,Nova,Supplier F,27859.5,31240.96,2022-03-13,Active
2043,PRD02043,Beauty & Personal Care Grooming Product 2043,Beauty & Personal Care,Grooming,Vertex,Supplier E,450.73,719.45,2022-12-28,Active
2044,PRD02044,Fashion Womens Apparel Product 2044,Fashion,Womens Apparel,Urban,Supplier C,207.51,371.16,2022-02-07,Active
2045,PRD02045,Electronics Accessories Product 2045,Electronics,Accessories,XBrand,Supplier E,1288.05,1566.29,2024-11-10,Active
2046,PRD02046,Beauty & Personal Care Grooming Product 2046,Beauty & Personal Care,Grooming,Prime,Supplier E,761.45,1024.02,2024-03-07,Active
2047,PRD02047,Home & Kitchen Kitchen Appliances Product 2047,Home & Kitchen,Kitchen Appliances,Zenith,Supplier F,34398.47,50946.53,2022-12-17,Active
2048,PRD02048,Fashion Kids Apparel Product 2048,Fashion,Kids Apparel,Nova,Supplier D,1639.96,2328.79,2023-03-25,Active
2049,PRD02049,Electronics Audio Product 2049,Electronics,Audio,Orion,Supplier D,1312.64,1510.3,2022-12-23,Inactive
2050,PRD02050,Fashion Accessories Product 2050,Fashion,Accessories,Orion,Supplier D,527.26,812.84,2022-06-15,Active
2051,PRD02051,Home & Kitchen Home Decor Product 2051,Home & Kitchen,Home Decor,Apex,Supplier D,47239.37,65405.13,2021-10-20,Active
2052,PRD02052,Grocery & FMCG Snacks Product 2052,Grocery & FMCG,Snacks,XBrand,Supplier F,4313.69,5045.77,2025-02-07,Active
2053,PRD02053,Electronics Accessories Product 2053,Electronics,Accessories,Orion,Supplier C,7697.04,9617.03,2023-10-20,Active
2054,PRD02054,Fashion Mens Apparel Product 2054,Fashion,Mens Apparel,Apex,Supplier B,1091.0,1893.19,2022-04-07,Active
2055,PRD02055,Fashion Womens Apparel Product 2055,Fashion,Womens Apparel,XBrand,Supplier A,678.2,936.43,2024-10-28,Inactive
2056,PRD02056,Beauty & Personal Care Personal Hygiene Product 2056,Beauty & Personal Care,Personal Hygiene,Nova,Supplier D,3093.29,5128.58,2024-03-31,Active
2057,PRD02057,Beauty & Personal Care Personal Hygiene Product 2057,Beauty & Personal Care,Personal Hygiene,XBrand,Supplier D,3090.05,5993.78,2022-10-04,Active
2058,PRD02058,Beauty & Personal Care Haircare Product 2058,Beauty & Personal Care,Haircare,XBrand,Supplier A,79.22,126.8,2021-02-13,Active
2059,PRD02059,Grocery & FMCG Staples Product 2059,Grocery & FMCG,Staples,Zenith,Supplier D,176.29,205.61,2024-01-12,Active
2060,PRD02060,Grocery & FMCG Staples Product 2060,Grocery & FMCG,Staples,Nova,Supplier B,2473.12,2772.74,2023-06-11,Active
2061,PRD02061,Home & Kitchen Storage Product 2061,Home & Kitchen,Storage,Vertex,Supplier E,3923.61,5609.03,2022-09-28,Active
2062,PRD02062,Fashion Accessories Product 2062,Fashion,Accessories,Orion,Supplier A,297.19,506.13,2022-06-23,Active
2063,PRD02063,Grocery & FMCG Beverages Product 2063,Grocery & FMCG,Beverages,Apex,Supplier C,713.48,864.77,2023-05-12,Active
2064,PRD02064,Sports & Lifestyle Outdoor Product 2064,Sports & Lifestyle,Outdoor,Zenith,Supplier A,937.66,1204.64,2022-06-03,Active
2065,PRD02065,Grocery & FMCG Packaged Food Product 2065,Grocery & FMCG,Packaged Food,Zenith,Supplier B,424.4,465.65,2024-12-05,Active
2066,PRD02066,Fashion Footwear Product 2066,Fashion,Footwear,Vertex,Supplier F,9881.69,13312.93,2024-09-26,Active
2067,PRD02067,Home & Kitchen Kitchen Appliances Product 2067,Home & Kitchen,Kitchen Appliances,Apex,Supplier C,13332.58,18245.5,2022-12-12,Active
2068,PRD02068,Fashion Womens Apparel Product 2068,Fashion,Womens Apparel,Urban,Supplier E,932.93,1266.14,2021-03-30,Active
2069,PRD02069,Grocery & FMCG Beverages Product 2069,Grocery & FMCG,Beverages,Orion,Supplier D,823.16,955.52,2024-06-07,Active
2070,PRD02070,Fashion Accessories Product 2070,Fashion,Accessories,Apex,Supplier A,510.04,898.03,2023-11-08,Active
2071,PRD02071,Fashion Footwear Product 2071,Fashion,Footwear,Apex,Supplier C,649.18,983.53,2022-11-04,Active
2072,PRD02072,Grocery & FMCG Household Care Product 2072,Grocery & FMCG,Household Care,XBrand,Supplier A,534.14,586.99,2023-05-14,Active
2073,PRD02073,Home & Kitchen Cookware Product 2073,Home & Kitchen,Cookware,Urban,Supplier E,40284.1,53262.68,2023-06-09,Active
2074,PRD02074,Grocery & FMCG Staples Product 2074,Grocery & FMCG,Staples,Nova,Supplier A,29.12,33.04,2024-07-28,Active
2075,PRD02075,Fashion Mens Apparel Product 2075,Fashion,Mens Apparel,Nova,Supplier C,2029.33,3135.22,2022-02-26,Inactive
2076,PRD02076,Home & Kitchen Storage Product 2076,Home & Kitchen,Storage,Prime,Supplier B,10384.71,12811.65,2023-05-26,Inactive
2077,PRD02077,Fashion Mens Apparel Product 2077,Fashion,Mens Apparel,Urban,Supplier F,533.98,910.98,2022-12-03,Active
2078,PRD02078,Grocery & FMCG Beverages Product 2078,Grocery & FMCG,Beverages,XBrand,Supplier C,27.42,32.86,2021-12-04,Active
2079,PRD02079,Electronics Laptops Product 2079,Electronics,Laptops,Prime,Supplier A,1038.22,1292.64,2021-09-23,Active
2080,PRD02080,Home & Kitchen Kitchen Appliances Product 2080,Home & Kitchen,Kitchen Appliances,Prime,Supplier E,1239.65,1731.54,2023-03-14,Active
2081,PRD02081,Sports & Lifestyle Sports Equipment Product 2081,Sports & Lifestyle,Sports Equipment,Nova,Supplier D,352.23,447.7,2024-10-10,Active
2082,PRD02082,Electronics Audio Product 2082,Electronics,Audio,Apex,Supplier D,2232.27,2474.53,2021-12-26,Active
2083,PRD02083,Fashion Womens Apparel Product 2083,Fashion,Womens Apparel,XBrand,Supplier E,657.48,1016.0,2023-10-11,Active
2084,PRD02084,Beauty & Personal Care Grooming Product 2084,Beauty & Personal Care,Grooming,Zenith,Supplier A,828.1,1498.73,2021-08-05,Inactive
2085,PRD02085,Fashion Footwear Product 2085,Fashion,Footwear,Zenith,Supplier F,2452.93,3904.4,2021-11-17,Active
2086,PRD02086,Beauty & Personal Care Cosmetics Product 2086,Beauty & Personal Care,Cosmetics,Urban,Supplier E,418.22,662.21,2023-04-30,Active
2087,PRD02087,Home & Kitchen Cookware Product 2087,Home & Kitchen,Cookware,Prime,Supplier A,1617.5,2389.81,2022-12-20,Active
2088,PRD02088,Fashion Womens Apparel Product 2088,Fashion,Womens Apparel,XBrand,Supplier C,551.02,735.81,2023-09-19,Active
2089,PRD02089,Fashion Accessories Product 2089,Fashion,Accessories,Nova,Supplier F,2717.35,3829.91,2024-05-20,Active
2090,PRD02090,Beauty & Personal Care Grooming Product 2090,Beauty & Personal Care,Grooming,Prime,Supplier B,3223.28,6022.14,2023-08-11,Active
2091,PRD02091,Electronics Accessories Product 2091,Electronics,Accessories,Prime,Supplier A,1080.66,1193.96,2024-05-11,Active
2092,PRD02092,Beauty & Personal Care Skincare Product 2092,Beauty & Personal Care,Skincare,Vertex,Supplier D,581.59,973.06,2022-12-18,Active
2093,PRD02093,Electronics Smartphones Product 2093,Electronics,Smartphones,Nova,Supplier D,2761.79,3369.48,2023-09-12,Active
2094,PRD02094,Home & Kitchen Kitchen Appliances Product 2094,Home & Kitchen,Kitchen Appliances,Zenith,Supplier F,5391.28,7049.45,2023-06-15,Active
2095,PRD02095,Home & Kitchen Storage Product 2095,Home & Kitchen,Storage,Vertex,Supplier B,160.45,231.7,2024-03-22,Active
2096,PRD02096,Electronics Smartphones Product 2096,Electronics,Smartphones,Nova,Supplier A,1975.19,2459.23,2024-12-23,Inactive
2097,PRD02097,Grocery & FMCG Packaged Food Product 2097,Grocery & FMCG,Packaged Food,Nova,Supplier B,234.98,272.51,2021-10-14,Active
2098,PRD02098,Home & Kitchen Furniture Product 2098,Home & Kitchen,Furniture,Vertex,Supplier C,25139.24,37343.79,2023-01-27,Active
2099,PRD02099,Sports & Lifestyle Fitness Product 2099,Sports & Lifestyle,Fitness,Zenith,Supplier B,1082.27,1427.38,2024-09-06,Inactive
