TargetKey,TargetMonth,StoreKey,Category,RevenueTarget,ProfitTarget,UnitsTarget
3998,2025-09-01,67,Home & Kitchen,49577.49,11636.75,45
3999,2025-09-01,67,Fashion,54703.56,12017.85,22
4000,2025-09-01,67,Beauty & Personal Care,48538.94,6925.16,31
4001,2025-09-01,67,Grocery & FMCG,49315.45,14300.56,23
4002,2025-09-01,67,Sports & Lifestyle,36385.62,9680.34,31
4003,2025-09-01,68,Electronics,28932.32,7260.86,20
4004,2025-09-01,68,Home & Kitchen,28273.6,6940.6,20
4005,2025-09-01,68,Fashion,39325.33,5883.4,20
4006,2025-09-01,68,Beauty & Personal Care,33654.31,7058.05,24
4007,2025-09-01,68,Grocery & FMCG,33216.99,8734.34,22
4008,2025-09-01,68,Sports & Lifestyle,16732.13,2517.38,20
4009,2025-09-01,69,Electronics,51779.12,14429.53,24
4010,2025-09-01,69,Home & Kitchen,33913.65,6676.66,20
4011,2025-09-01,69,Fashion,49207.36,9080.53,40
4012,2025-09-01,69,Beauty & Personal Care,35089.23,5163.11,30
4013,2025-09-01,69,Grocery & FMCG,44837.63,11943.78,20
4014,2025-09-01,69,Sports & Lifestyle,28843.62,8068.01,20
4015,2025-09-01,70,Electronics,48742.56,8069.69,37
4016,2025-09-01,70,Home & Kitchen,43720.27,7145.47,33
4017,2025-09-01,70,Fashion,63520.24,11218.33,29
4018,2025-09-01,70,Beauty & Personal Care,45252.54,8969.57,20
4019,2025-09-01,70,Grocery & FMCG,44930.72,8082.7,24
4020,2025-09-01,70,Sports & Lifestyle,31134.14,6614.68,20
4021,2025-09-01,71,Electronics,46795.22,6815.52,20
4022,2025-09-01,71,Home & Kitchen,44753.95,7564.51,22
4023,2025-09-01,71,Fashion,42781.97,11390.89,34
4024,2025-09-01,71,Beauty & Personal Care,37681.87,9749.34,31
4025,2025-09-01,71,Grocery & FMCG,37668.36,10226.54,26
4026,2025-09-01,71,Sports & Lifestyle,20742.47,3012.12,20
4027,2025-09-01,72,Electronics,54467.97,13140.68,30
4028,2025-09-01,72,Home & Kitchen,58989.63,14006.06,33
4029,2025-09-01,72,Fashion,54645.96,10224.84,27
4030,2025-09-01,72,Beauty & Personal Care,53111.23,14730.12,34
4031,2025-09-01,72,Grocery & FMCG,58596.18,10829.06,29
4032,2025-09-01,72,Sports & Lifestyle,35225.98,9464.61,24
4033,2025-09-01,73,Electronics,70649.01,11783.88,67
4034,2025-09-01,73,Home & Kitchen,67694.12,19694.87,42
4035,2025-09-01,73,Fashion,58127.72,16486.27,26
4036,2025-09-01,73,Beauty & Personal Care,55473.91,14407.51,43
4037,2025-09-01,73,Grocery & FMCG,54499.41,13344.75,26
4038,2025-09-01,73,Sports & Lifestyle,33871.21,8559.42,20
4039,2025-09-01,74,Electronics,64633.93,9848.78,27
4040,2025-09-01,74,Home & Kitchen,50047.25,10678.63,28
4041,2025-09-01,74,Fashion,62565.3,16808.5,30
4042,2025-09-01,74,Beauty & Personal Care,45809.22,6692.85,44
4043,2025-09-01,74,Grocery & FMCG,46088.47,7221.98,28
4044,2025-09-01,74,Sports & Lifestyle,32017.19,4791.31,29
4045,2025-09-01,75,Electronics,62467.45,13108.99,34
4046,2025-09-01,75,Home & Kitchen,53377.74,13654.1,21
4047,2025-09-01,75,Fashion,79558.76,14989.61,42
4048,2025-09-01,75,Beauty & Personal Care,46743.67,7629.88,51
4049,2025-09-01,75,Grocery & FMCG,51918.08,14999.42,26
4050,2025-09-01,75,Sports & Lifestyle,37228.04,7906.17,32
4051,2025-09-01,76,Electronics,51413.92,9047.01,63
4052,2025-09-01,76,Home & Kitchen,40292.86,7739.48,20
4053,2025-09-01,76,Fashion,48999.61,12656.63,30
4054,2025-09-01,76,Beauty & Personal Care,37375.54,8260.88,20
4055,2025-09-01,76,Grocery & FMCG,36723.42,8267.88,32
4056,2025-09-01,76,Sports & Lifestyle,23608.04,4376.42,20
4057,2025-09-01,77,Electronics,53100.23,15477.74,54
4058,2025-09-01,77,Home & Kitchen,56491.29,9763.8,23
4059,2025-09-01,77,Fashion,57452.19,13667.21,27
4060,2025-09-01,77,Beauty & Personal Care,41327.37,6032.24,25
4061,2025-09-01,77,Grocery & FMCG,44130.64,8931.83,21
4062,2025-09-01,77,Sports & Lifestyle,25041.29,3923.45,20
4063,2025-09-01,78,Electronics,48735.67,10815.93,27
4064,2025-09-01,78,Home & Kitchen,35401.9,10058.97,20
4065,2025-09-01,78,Fashion,40823.99,8721.17,20
4066,2025-09-01,78,Beauty & Personal Care,33776.13,8905.6,20
4067,2025-09-01,78,Grocery & FMCG,43762.79,10097.86,20
4068,2025-09-01,78,Sports & Lifestyle,21676.15,6087.65,20
4069,2025-09-01,79,Electronics,44760.05,11791.02,20
4070,2025-09-01,79,Home & Kitchen,48085.37,12433.26,37
4071,2025-09-01,79,Fashion,48029.26,11441.56,54
4072,2025-09-01,79,Beauty & Personal Care,43316.92,6280.03,47
4073,2025-09-01,79,Grocery & FMCG,42590.93,6436.51,31
4074,2025-09-01,79,Sports & Lifestyle,19788.41,5520.91,20
4075,2025-09-01,80,Electronics,53441.16,7732.41,21
4076,2025-09-01,80,Home & Kitchen,47125.67,12212.64,44
4077,2025-09-01,80,Fashion,53988.96,7751.66,30
4078,2025-09-01,80,Beauty & Personal Care,42564.51,9446.89,29
4079,2025-09-01,80,Grocery & FMCG,34139.44,5247.27,20
4080,2025-09-01,80,Sports & Lifestyle,27348.81,4819.47,20
4081,2025-09-01,81,Electronics,55195.29,10340.27,45
4082,2025-09-01,81,Home & Kitchen,54982.79,12065.03,42
4083,2025-09-01,81,Fashion,52260.74,15267.39,45
4084,2025-09-01,81,Beauty & Personal Care,49835.94,11761.97,21
4085,2025-09-01,81,Grocery & FMCG,44711.76,12251.02,23
4086,2025-09-01,81,Sports & Lifestyle,27372.04,6076.06,20
4087,2025-09-01,82,Electronics,65564.46,18644.41,60
4088,2025-09-01,82,Home & Kitchen,69096.58,15362.37,54
4089,2025-09-01,82,Fashion,73846.72,15942.51,63
4090,2025-09-01,82,Beauty & Personal Care,56145.14,15071.18,35
4091,2025-09-01,82,Grocery & FMCG,57672.35,13030.1,31
4092,2025-09-01,82,Sports & Lifestyle,35951.18,9890.79,20
4093,2025-09-01,83,Electronics,27874.38,6560.91,20
4094,2025-09-01,83,Home & Kitchen,38936.44,8909.94,21
4095,2025-09-01,83,Fashion,43612.7,9011.67,23
4096,2025-09-01,83,Beauty & Personal Care,29162.69,5448.16,21
4097,2025-09-01,83,Grocery & FMCG,40716.21,6665.71,27
4098,2025-09-01,83,Sports & Lifestyle,25441.21,5873.96,20
4099,2025-09-01,84,Electronics,48516.58,13220.0,32
4100,2025-09-01,84,Home & Kitchen,54178.98,11307.6,24
4101,2025-09-01,84,Fashion,59963.73,15278.21,72
4102,2025-09-01,84,Beauty & Personal Care,46545.03,13099.0,20
4103,2025-09-01,84,Grocery & FMCG,50602.8,12488.92,25
4104,2025-09-01,84,Sports & Lifestyle,32847.8,4955.06,26
4105,2025-09-01,85,Electronics,46647.82,12323.83,26
4106,2025-09-01,85,Home & Kitchen,43928.81,6234.54,25
4107,2025-09-01,85,Fashion,39289.78,11095.1,20
4108,2025-09-01,85,Beauty & Personal Care,42211.91,8629.72,32
4109,2025-09-01,85,Grocery & FMCG,39879.1,7150.02,37
4110,2025-09-01,85,Sports & Lifestyle,20418.59,5168.96,20
4111,2025-09-01,86,Electronics,46497.52,10367.57,33
4112,2025-09-01,86,Home & Kitchen,46698.6,13803.18,25
4113,2025-09-01,86,Fashion,48952.12,9709.3,35
4114,2025-09-01,86,Beauty & Personal Care,42969.62,9014.79,20
4115,2025-09-01,86,Grocery & FMCG,41482.15,10241.17,34
4116,2025-09-01,86,Sports & Lifestyle,27884.17,4471.99,20
4117,2025-09-01,87,Electronics,65630.96,19410.47,73
4118,2025-09-01,87,Home & Kitchen,60887.14,11201.37,30
4119,2025-09-01,87,Fashion,70163.6,9926.15,75
4120,2025-09-01,87,Beauty & Personal Care,52898.4,9586.31,37
4121,2025-09-01,87,Grocery & FMCG,61910.1,13908.91,29
4122,2025-09-01,87,Sports & Lifestyle,39740.17,8603.35,31
4123,2025-09-01,88,Electronics,61692.32,18195.44,28
4124,2025-09-01,88,Home & Kitchen,72607.41,17308.52,81
4125,2025-09-01,88,Fashion,79882.51,11385.55,72
4126,2025-09-01,88,Beauty & Personal Care,61820.31,12890.41,28
4127,2025-09-01,88,Grocery & FMCG,60817.3,10837.35,42
4128,2025-09-01,88,Sports & Lifestyle,35149.97,9281.54,26
4129,2025-09-01,89,Electronics,63322.28,9167.77,39
4130,2025-09-01,89,Home & Kitchen,59164.01,10512.94,66
4131,2025-09-01,89,Fashion,68780.4,15518.22,56
4132,2025-09-01,89,Beauty & Personal Care,49210.3,14375.22,42
4133,2025-09-01,89,Grocery & FMCG,55011.56,11556.68,58
4134,2025-09-01,89,Sports & Lifestyle,34913.29,7849.45,20
4135,2025-09-01,90,Electronics,58739.24,15338.96,32
4136,2025-09-01,90,Home & Kitchen,46459.5,13503.16,22
4137,2025-09-01,90,Fashion,53229.68,7608.57,32
4138,2025-09-01,90,Beauty & Personal Care,45036.18,8381.5,25
4139,2025-09-01,90,Grocery & FMCG,48236.44,10087.82,20
4140,2025-09-01,90,Sports & Lifestyle,26004.02,6719.14,20
4141,2025-09-01,91,Electronics,60812.15,14063.7,66
4142,2025-09-01,91,Home & Kitchen,51915.93,11861.81,28
4143,2025-09-01,91,Fashion,54827.1,12796.31,27
4144,2025-09-01,91,Beauty & Personal Care,61200.54,16749.51,28
4145,2025-09-01,91,Grocery & FMCG,65942.72,9323.48,39
4146,2025-09-01,91,Sports & Lifestyle,31785.53,6812.69,20
4147,2025-09-01,92,Electronics,36630.66,5202.44,22
4148,2025-09-01,92,Home & Kitchen,41537.73,9914.14,33
4149,2025-09-01,92,Fashion,42800.25,6285.46,47
4150,2025-09-01,92,Beauty & Personal Care,34112.09,9591.26,23
4151,2025-09-01,92,Grocery & FMCG,32932.21,5344.89,20
4152,2025-09-01,92,Sports & Lifestyle,22205.79,5409.68,21
4153,2025-09-01,93,Electronics,52614.69,14945.55,48
4154,2025-09-01,93,Home & Kitchen,49410.64,9923.86,43
4155,2025-09-01,93,Fashion,62309.81,16359.88,43
4156,2025-09-01,93,Beauty & Personal Care,51416.78,15351.54,21
4157,2025-09-01,93,Grocery & FMCG,45026.75,8843.91,29
4158,2025-09-01,93,Sports & Lifestyle,27168.52,7689.62,20
4159,2025-09-01,94,Electronics,50121.6,9155.98,24
4160,2025-09-01,94,Home & Kitchen,52626.99,14940.05,24
4161,2025-09-01,94,Fashion,54412.24,10103.99,29
4162,2025-09-01,94,Beauty & Personal Care,46673.79,10659.64,25
4163,2025-09-01,94,Grocery & FMCG,54090.36,15224.18,38
4164,2025-09-01,94,Sports & Lifestyle,27680.12,7673.38,20
4165,2025-09-01,95,Electronics,25986.02,4587.39,20
4166,2025-09-01,95,Home & Kitchen,23890.06,5574.84,20
4167,2025-09-01,95,Fashion,30824.47,8496.8,20
4168,2025-09-01,95,Beauty & Personal Care,24659.36,6905.99,20
4169,2025-09-01,95,Grocery & FMCG,26214.61,6689.62,20
4170,2025-09-01,95,Sports & Lifestyle,15618.54,2293.69,20
4171,2025-09-01,96,Electronics,61232.83,10932.04,30
4172,2025-09-01,96,Home & Kitchen,50905.36,8525.4,35
4173,2025-09-01,96,Fashion,66819.71,17293.76,62
4174,2025-09-01,96,Beauty & Personal Care,49281.17,7112.61,31
4175,2025-09-01,96,Grocery & FMCG,46842.07,14043.44,41
4176,2025-09-01,96,Sports & Lifestyle,37830.48,10915.05,47
4177,2025-09-01,97,Electronics,41069.34,9406.46,20
4178,2025-09-01,97,Home & Kitchen,35463.57,5416.43,20
4179,2025-09-01,97,Fashion,41188.74,8096.76,20
4180,2025-09-01,97,Beauty & Personal Care,31761.83,6621.95,25
4181,2025-09-01,97,Grocery & FMCG,31103.08,5713.16,20
4182,2025-09-01,97,Sports & Lifestyle,19224.64,5398.98,21
4183,2025-09-01,98,Electronics,25444.34,5677.47,20
4184,2025-09-01,98,Home & Kitchen,21061.15,5400.43,20
4185,2025-09-01,98,Fashion,25701.48,3654.58,28
4186,2025-09-01,98,Beauty & Personal Care,22928.31,6384.82,20
4187,2025-09-01,98,Grocery & FMCG,21440.63,5215.2,20
4188,2025-09-01,98,Sports & Lifestyle,13648.08,1992.47,20
4189,2025-09-01,99,Electronics,57868.08,12715.74,27
4190,2025-09-01,99,Home & Kitchen,56889.29,11048.1,32
4191,2025-09-01,99,Fashion,53079.12,10179.81,28
4192,2025-09-01,99,Beauty & Personal Care,40833.98,9659.07,25
4193,2025-09-01,99,Grocery & FMCG,53833.45,12450.26,47
4194,2025-09-01,99,Sports & Lifestyle,30918.98,8735.16,20
4195,2025-09-01,100,Electronics,58304.07,11399.99,42
4196,2025-09-01,100,Home & Kitchen,58392.13,9298.19,34
4197,2025-09-01,100,Fashion,66228.3,14061.06,35
4198,2025-09-01,100,Beauty & Personal Care,54754.54,14987.81,56
4199,2025-09-01,100,Grocery & FMCG,55208.93,15679.11,22
4200,2025-09-01,100,Sports & Lifestyle,27957.87,4432.16,20
4201,2025-09-01,101,Electronics,59344.37,15981.22,27
4202,2025-09-01,101,Home & Kitchen,43092.4,6626.31,21
4203,2025-09-01,101,Fashion,60306.44,9834.32,34
4204,2025-09-01,101,Beauty & Personal Care,45658.46,13580.72,37
4205,2025-09-01,101,Grocery & FMCG,68355.16,16073.29,38
4206,2025-09-01,101,Sports & Lifestyle,34328.76,6088.57,20
4207,2025-09-01,102,Electronics,27041.45,6436.8,32
4208,2025-09-01,102,Home & Kitchen,22460.58,4542.78,20
4209,2025-09-01,102,Fashion,34343.74,9430.24,34
4210,2025-09-01,102,Beauty & Personal Care,20039.03,4682.06,20
4211,2025-09-01,102,Grocery & FMCG,26763.97,7299.01,20
4212,2025-09-01,102,Sports & Lifestyle,12493.55,2684.38,20
4213,2025-09-01,103,Electronics,63830.4,11773.92,33
4214,2025-09-01,103,Home & Kitchen,69330.87,18365.96,37
4215,2025-09-01,103,Fashion,69835.86,17342.77,43
4216,2025-09-01,103,Beauty & Personal Care,59685.72,14566.48,42
4217,2025-09-01,103,Grocery & FMCG,63865.66,9288.18,45
4218,2025-09-01,103,Sports & Lifestyle,30800.12,8917.07,20
4219,2025-09-01,104,Electronics,67336.96,18647.67,71
4220,2025-09-01,104,Home & Kitchen,58139.41,16013.76,33
4221,2025-09-01,104,Fashion,67796.35,16192.19,29
4222,2025-09-01,104,Beauty & Personal Care,50031.87,9615.54,29
4223,2025-09-01,104,Grocery & FMCG,51172.47,12589.33,22
4224,2025-09-01,104,Sports & Lifestyle,35640.01,7948.53,26
4225,2025-09-01,105,Electronics,19810.61,5256.53,20
4226,2025-09-01,105,Home & Kitchen,22145.32,5056.29,20
4227,2025-09-01,105,Fashion,25525.72,4012.87,28
4228,2025-09-01,105,Beauty & Personal Care,16829.71,2607.19,20
4229,2025-09-01,105,Grocery & FMCG,15194.04,3350.12,20
4230,2025-09-01,105,Sports & Lifestyle,10591.2,2211.5,20
4231,2025-09-01,106,Electronics,56782.3,9672.6,26
4232,2025-09-01,106,Home & Kitchen,54897.89,11445.34,32
4233,2025-09-01,106,Fashion,43523.52,9191.75,41
4234,2025-09-01,106,Beauty & Personal Care,39395.86,8060.44,45
4235,2025-09-01,106,Grocery & FMCG,46644.22,11324.34,38
4236,2025-09-01,106,Sports & Lifestyle,32207.89,7014.56,21
4237,2025-09-01,107,Electronics,63495.96,14021.49,42
4238,2025-09-01,107,Home & Kitchen,53651.68,9261.28,51
4239,2025-09-01,107,Fashion,61236.54,13895.69,42
4240,2025-09-01,107,Beauty & Personal Care,45778.28,13419.35,20
4241,2025-09-01,107,Grocery & FMCG,61914.76,8933.54,71
4242,2025-09-01,107,Sports & Lifestyle,31204.55,9185.0,20
4243,2025-09-01,108,Electronics,38948.51,11042.0,31
4244,2025-09-01,108,Home & Kitchen,36371.75,6102.5,20
4245,2025-09-01,108,Fashion,38098.89,10178.26,41
4246,2025-09-01,108,Beauty & Personal Care,27874.56,7948.49,20
4247,2025-09-01,108,Grocery & FMCG,34975.77,9750.62,20
4248,2025-09-01,108,Sports & Lifestyle,17852.36,5326.76,20
4249,2025-09-01,109,Electronics,40177.58,6793.82,31
4250,2025-09-01,109,Home & Kitchen,39216.92,5758.3,20
4251,2025-09-01,109,Fashion,43740.09,6942.09,30
4252,2025-09-01,109,Beauty & Personal Care,38206.06,7502.82,20
4253,2025-09-01,109,Grocery & FMCG,38772.33,9266.6,24
4254,2025-09-01,109,Sports & Lifestyle,24828.8,4519.83,20
4255,2025-09-01,110,Electronics,58411.8,8945.74,40
4256,2025-09-01,110,Home & Kitchen,50049.68,13939.3,30
4257,2025-09-01,110,Fashion,62340.57,15574.68,43
4258,2025-09-01,110,Beauty & Personal Care,45186.23,9555.82,21
4259,2025-09-01,110,Grocery & FMCG,47382.3,11169.0,25
4260,2025-09-01,110,Sports & Lifestyle,30722.49,8255.0,20
4261,2025-09-01,111,Electronics,60016.21,15571.22,39
4262,2025-09-01,111,Home & Kitchen,54442.64,8073.18,41
4263,2025-09-01,111,Fashion,62735.82,18721.32,58
4264,2025-09-01,111,Beauty & Personal Care,58518.71,13569.24,31
4265,2025-09-01,111,Grocery & FMCG,57750.14,12003.01,58
4266,2025-09-01,111,Sports & Lifestyle,37012.2,9633.24,23
4267,2025-09-01,112,Electronics,69267.5,15192.75,34
4268,2025-09-01,112,Home & Kitchen,77378.37,19682.43,35
4269,2025-09-01,112,Fashion,71986.62,10347.4,62
4270,2025-09-01,112,Beauty & Personal Care,51217.3,10552.35,21
4271,2025-09-01,112,Grocery & FMCG,64350.72,18897.35,47
4272,2025-09-01,112,Sports & Lifestyle,30382.46,4361.23,20
4273,2025-09-01,113,Electronics,71418.51,18193.22,40
4274,2025-09-01,113,Home & Kitchen,56379.38,16602.56,46
4275,2025-09-01,113,Fashion,67746.77,14645.45,52
4276,2025-09-01,113,Beauty & Personal Care,54226.53,15808.37,35
4277,2025-09-01,113,Grocery & FMCG,60067.45,8627.24,42
4278,2025-09-01,113,Sports & Lifestyle,35487.67,6769.97,20
4279,2025-09-01,114,Electronics,77000.81,15226.89,34
4280,2025-09-01,114,Home & Kitchen,71134.74,21157.25,40
4281,2025-09-01,114,Fashion,69546.39,9997.85,49
4282,2025-09-01,114,Beauty & Personal Care,51348.12,12578.01,22
4283,2025-09-01,114,Grocery & FMCG,66094.85,19172.81,34
4284,2025-09-01,114,Sports & Lifestyle,27543.4,5990.09,20
4285,2025-09-01,115,Electronics,27884.53,5032.75,22
4286,2025-09-01,115,Home & Kitchen,33846.31,7721.59,20
4287,2025-09-01,115,Fashion,27922.25,7838.66,25
4288,2025-09-01,115,Beauty & Personal Care,25520.79,3779.91,20
4289,2025-09-01,115,Grocery & FMCG,25816.27,5164.69,20
4290,2025-09-01,115,Sports & Lifestyle,15227.19,4501.72,20
4291,2025-09-01,116,Electronics,64639.73,9376.17,28
4292,2025-09-01,116,Home & Kitchen,68893.71,17344.76,80
4293,2025-09-01,116,Fashion,65661.71,11683.21,47
4294,2025-09-01,116,Beauty & Personal Care,55318.03,11776.7,22
4295,2025-09-01,116,Grocery & FMCG,59965.27,14181.82,29
4296,2025-09-01,116,Sports & Lifestyle,36330.64,10186.49,20
4297,2025-09-01,117,Electronics,66454.01,14079.2,30
4298,2025-09-01,117,Home & Kitchen,70447.33,15556.05,28
4299,2025-09-01,117,Fashion,68308.57,10859.1,60
4300,2025-09-01,117,Beauty & Personal Care,59128.83,10641.19,68
4301,2025-09-01,117,Grocery & FMCG,54423.13,8990.46,43
4302,2025-09-01,117,Sports & Lifestyle,35244.15,9696.7,20
4303,2025-09-01,118,Electronics,26226.95,4325.22,20
4304,2025-09-01,118,Home & Kitchen,27086.45,3973.76,20
4305,2025-09-01,118,Fashion,28275.7,5795.99,24
4306,2025-09-01,118,Beauty & Personal Care,24309.42,5157.16,20
4307,2025-09-01,118,Grocery & FMCG,22686.46,4772.97,20
4308,2025-09-01,118,Sports & Lifestyle,13921.93,3700.53,20
4309,2025-09-01,119,Electronics,46989.85,12322.33,36
4310,2025-09-01,119,Home & Kitchen,42479.37,8730.11,20
4311,2025-09-01,119,Fashion,47731.25,8948.04,20
4312,2025-09-01,119,Beauty & Personal Care,37364.1,6924.72,33
4313,2025-09-01,119,Grocery & FMCG,33841.69,5594.74,31
4314,2025-09-01,119,Sports & Lifestyle,23140.89,6318.46,20
4315,2025-09-01,120,Electronics,37278.9,10321.65,20
4316,2025-09-01,120,Home & Kitchen,33173.06,6074.23,29
4317,2025-09-01,120,Fashion,31961.29,7714.97,39
4318,2025-09-01,120,Beauty & Personal Care,24968.29,3922.52,20
4319,2025-09-01,120,Grocery & FMCG,27003.25,7927.76,20
4320,2025-09-01,120,Sports & Lifestyle,16554.51,2651.4,20
4321,2025-10-01,1,Electronics,75630.09,18079.28,41
4322,2025-10-01,1,Home & Kitchen,66816.96,15470.87,60
4323,2025-10-01,1,Fashion,76685.42,17970.16,33
4324,2025-10-01,1,Beauty & Personal Care,70568.91,20691.76,62
4325,2025-10-01,1,Grocery & FMCG,72798.78,15739.43,64
4326,2025-10-01,1,Sports & Lifestyle,45869.74,10270.39,52
4327,2025-10-01,2,Electronics,53472.63,13958.04,30
4328,2025-10-01,2,Home & Kitchen,61066.06,15647.76,42
4329,2025-10-01,2,Fashion,54109.61,9467.44,31
4330,2025-10-01,2,Beauty & Personal Care,52110.45,13299.23,43
4331,2025-10-01,2,Grocery & FMCG,46804.8,7470.59,28
4332,2025-10-01,2,Sports & Lifestyle,29719.73,4530.54,21
4333,2025-10-01,3,Electronics,67814.58,12483.89,51
4334,2025-10-01,3,Home & Kitchen,55285.72,9955.25,27
4335,2025-10-01,3,Fashion,74759.93,14825.35,33
4336,2025-10-01,3,Beauty & Personal Care,56287.38,16258.19,64
4337,2025-10-01,3,Grocery & FMCG,64118.42,19068.71,28
4338,2025-10-01,3,Sports & Lifestyle,42639.81,6270.99,22
4339,2025-10-01,4,Electronics,58611.98,13890.59,63
4340,2025-10-01,4,Home & Kitchen,65344.82,15859.97,41
4341,2025-10-01,4,Fashion,77475.18,20454.15,40
4342,2025-10-01,4,Beauty & Personal Care,47922.49,11476.98,24
4343,2025-10-01,4,Grocery & FMCG,64505.39,14400.3,32
4344,2025-10-01,4,Sports & Lifestyle,30825.54,8445.74,20
4345,2025-10-01,5,Electronics,59364.32,11050.66,24
4346,2025-10-01,5,Home & Kitchen,62685.4,11233.81,41
4347,2025-10-01,5,Fashion,65304.66,16495.35,28
4348,2025-10-01,5,Beauty & Personal Care,54565.53,13984.76,35
4349,2025-10-01,5,Grocery & FMCG,56807.94,15937.74,57
4350,2025-10-01,5,Sports & Lifestyle,38674.3,6603.9,25
4351,2025-10-01,6,Electronics,38356.91,10102.48,28
4352,2025-10-01,6,Home & Kitchen,35088.81,8437.43,30
4353,2025-10-01,6,Fashion,39286.8,8418.47,22
4354,2025-10-01,6,Beauty & Personal Care,34171.09,6317.81,20
4355,2025-10-01,6,Grocery & FMCG,27146.96,5129.4,20
4356,2025-10-01,6,Sports & Lifestyle,22737.96,5846.84,20
4357,2025-10-01,7,Electronics,53389.8,7685.15,34
4358,2025-10-01,7,Home & Kitchen,52183.45,11861.98,25
4359,2025-10-01,7,Fashion,54946.25,13200.98,27
4360,2025-10-01,7,Beauty & Personal Care,50621.86,14879.7,59
4361,2025-10-01,7,Grocery & FMCG,35464.51,5227.66,33
4362,2025-10-01,7,Sports & Lifestyle,31064.75,6763.69,20
4363,2025-10-01,8,Electronics,62275.52,12657.0,29
4364,2025-10-01,8,Home & Kitchen,60488.62,16044.65,33
4365,2025-10-01,8,Fashion,82540.91,14026.11,38
4366,2025-10-01,8,Beauty & Personal Care,52143.04,13696.37,37
4367,2025-10-01,8,Grocery & FMCG,57145.5,13919.33,37
4368,2025-10-01,8,Sports & Lifestyle,37092.63,7146.28,37
4369,2025-10-01,9,Electronics,74575.51,13343.91,41
4370,2025-10-01,9,Home & Kitchen,65298.44,15953.52,49
4371,2025-10-01,9,Fashion,82700.8,19199.34,96
4372,2025-10-01,9,Beauty & Personal Care,53105.87,10476.95,60
4373,2025-10-01,9,Grocery & FMCG,70726.84,18880.72,30
4374,2025-10-01,9,Sports & Lifestyle,39149.18,7439.2,36
4375,2025-10-01,10,Electronics,64894.94,16503.75,28
4376,2025-10-01,10,Home & Kitchen,84360.04,18456.74,58
4377,2025-10-01,10,Fashion,71112.43,17190.46,31
4378,2025-10-01,10,Beauty & Personal Care,68488.93,19864.91,70
4379,2025-10-01,10,Grocery & FMCG,66528.4,17330.21,31
4380,2025-10-01,10,Sports & Lifestyle,40668.28,10913.52,26
4381,2025-10-01,11,Electronics,54419.46,15884.78,25
4382,2025-10-01,11,Home & Kitchen,58504.46,10102.28,44
4383,2025-10-01,11,Fashion,52385.0,15012.99,43
4384,2025-10-01,11,Beauty & Personal Care,49107.48,9776.32,59
4385,2025-10-01,11,Grocery & FMCG,53463.57,9013.03,44
4386,2025-10-01,11,Sports & Lifestyle,25619.25,4234.75,20
4387,2025-10-01,12,Electronics,65897.8,15356.69,36
4388,2025-10-01,12,Home & Kitchen,59288.32,9599.59,56
4389,2025-10-01,12,Fashion,69865.91,10957.1,42
4390,2025-10-01,12,Beauty & Personal Care,50088.97,10716.55,21
4391,2025-10-01,12,Grocery & FMCG,51537.5,7592.46,28
4392,2025-10-01,12,Sports & Lifestyle,33283.14,6047.16,20
